Time (s),Energy Decay (dB)
1.8485625,-0.3604712605076513
1.848625,-0.36047365831133227
1.8486875,-0.36047884108559974
1.8487500000000001,-0.3604811520815361
1.8488125,-0.36048121317067355
1.848875,-0.3604844268382704
1.8489375000000001,-0.3604883130307338
1.849,-0.3604888672588651
1.8490625,-0.36048959259727953
1.8491250000000001,-0.3604924686460698
1.8491875,-0.3604943044733591
1.84925,-0.36049432283163596
1.8493125000000001,-0.3604956304217718
1.849375,-0.3604980190253992
1.8494375,-0.3604985491369226
1.8495000000000001,-0.36049890207243696
1.8495625,-0.3605005646635528
1.849625,-0.3605014031576853
1.8496875,-0.3605014065296194
1.84975,-0.36050226422021997
1.8498125,-0.36050370798707093
1.849875,-0.36050413718285124
1.8499375,-0.36050437134508095
1.85,-0.3605062274068107
1.8500625,-0.3605075692741483
1.850125,-0.360507569648808
1.8501875,-0.36050871571128396
1.85025,-0.3605105074308757
1.8503125,-0.36051105503102
1.850375,-0.3605111774606491
1.8504375,-0.36051307431670765
1.8505,-0.36051569376738063
1.8505625,-0.3605161567702585
1.850625,-0.3605168770497699
1.8506875,-0.36052007474861714
1.8507500000000001,-0.36052231390250056
1.8508125,-0.36052241829550635
1.850875,-0.36052339573109393
1.8509375000000001,-0.36052656156412843
1.851,-0.3605288725854583
1.8510625,-0.36052889892484036
1.8511250000000001,-0.36053092506028395
1.8511875,-0.360534870220518
1.85125,-0.3605361540949878
1.8513125000000001,-0.36053628392767656
1.851375,-0.36053845236072735
1.8514375,-0.3605413133112625
1.8515000000000001,-0.36054220161459954
1.8515625,-0.3605424272126261
1.851625,-0.3605453489277117
1.8516875,-0.36054851477674865
1.85175,-0.36054883828196765
1.8518125,-0.3605497548750464
1.851875,-0.3605527021010171
1.8519375,-0.3605545298929518
1.852,-0.36055456565007715
1.8520625,-0.3605557567910488
1.852125,-0.36055847845769173
1.8521875,-0.3605594208913418
1.85225,-0.36055965218338704
1.8523125,-0.36056194064269026
1.852375,-0.36056368093989627
1.8524375,-0.3605637072794894
1.8525,-0.3605647998018833
1.8525625000000001,-0.3605670345249682
1.852625,-0.3605677573424607
1.8526875,-0.36056803359475786
1.8527500000000001,-0.36057061466319407
1.8528125,-0.36057263234932957
1.852875,-0.3605726338479913
1.8529375000000001,-0.36057466849034814
1.853,-0.36057812694602775
1.8530625,-0.36057906938394163
1.8531250000000001,-0.36057953036949286
1.8531875,-0.3605836429278332
1.85325,-0.36058765943348947
1.8533125000000001,-0.3605878093001973
1.853375,-0.360590640141396
1.8534375,-0.36059711519266097
1.8535000000000001,-0.36059948089539007
1.8535625,-0.3605997478384345
1.853625,-0.3606046631303356
1.8536875,-0.3606111003698286
1.85375,-0.3606125513381269
1.8538125,-0.36061375226521813
1.853875,-0.3606215796201039
1.8539375,-0.3606278741308764
1.854,-0.3606280126923551
1.8540625,-0.36063184635767875
1.854125,-0.3606398834169772
1.8541875,-0.36064323750207417
1.85425,-0.36064333620475225
1.8543125,-0.3606485463352581
1.854375,-0.3606561258037856
1.8544375,-0.3606576975758736
1.8545,-0.3606590882196625
1.8545625000000001,-0.3606661837791065
1.854625,-0.360670723674132
1.8546875,-0.36067075299403006
1.8547500000000001,-0.3606737619703816
1.8548125,-0.36067943751213866
1.854875,-0.3606814089864653
1.8549375000000001,-0.36068173931224157
1.855,-0.3606863237478092
1.8550625,-0.36069047272199384
1.8551250000000001,-0.36069059515668145
1.8551875,-0.36069287918222304
1.85525,-0.3606974254524804
1.8553125000000001,-0.36069881610899057
1.855375,-0.36069918879004204
1.8554375,-0.3607032954247431
1.8555000000000001,-0.3607072763114982
1.8555625,-0.36070741710140275
1.855625,-0.360710148697817
1.8556875,-0.3607160463469256
1.85575,-0.36071781431455424
1.8558125,-0.360718355349608
1.855875,-0.36072359961264766
1.8559375,-0.36072907831132456
1.856,-0.3607296940463616
1.8560625,-0.36073199613027773
1.856125,-0.36074082000104485
1.8561875,-0.3607461670844555
1.85625,-0.36074618199185926
1.8563125,-0.36075253659671375
1.856375,-0.3607624727244152
1.8564375,-0.3607652142080443
1.8565,-0.3607661394201399
1.8565625000000001,-0.3607754293505723
1.856625,-0.36078529057615016
1.8566875,-0.36078628581628647
1.8567500000000001,-0.36078991825627077
1.8568125,-0.3608014434692624
1.856875,-0.36080746482877635
1.8569375000000001,-0.36080746770210564
1.857,-0.3608130726938039
1.8570625,-0.36082261861147985
1.8571250000000001,-0.3608258485678918
1.8571875,-0.36082642297244816
1.85725,-0.36083444351535665
1.8573125000000001,-0.3608425147558276
1.857375,-0.3608431422464582
1.8574375,-0.36084590353976054
1.8575,-0.3608534424140021
1.8575625,-0.3608569902723404
1.857625,-0.3608570331089411
1.8576875,-0.3608615352111994
1.85775,-0.3608677333130377
1.8578125,-0.3608686049218185
1.857875,-0.36087046519874233
1.8579375,-0.36087681248053066
1.858,-0.36087958866097786
1.8580625,-0.3608797250222446
1.858125,-0.36088384995257117
1.8581875,-0.3608887589656696
1.85825,-0.3608893538713599
1.8583125,-0.3608913464038317
1.858375,-0.36089869846466494
1.8584375,-0.3609023708381688
1.8585,-0.36090260646521904
1.8585625000000001,-0.36090927282084967
1.858625,-0.360916934955644
1.8586875,-0.36091796015722716
1.8587500000000001,-0.36092001625693415
1.8588125,-0.3609290093912895
1.858875,-0.36093565274027006
1.8589375000000001,-0.36093572377967736
1.859,-0.36094134304680703
1.8590625,-0.3609524479442477
1.8591250000000001,-0.36095605785505863
1.8591875,-0.36095669008906195
1.85925,-0.36096495732492107
1.8593125000000001,-0.3609742204694417
1.859375,-0.36097561824742247
1.8594375,-0.36097810005850406
1.8595,-0.3609890271355002
1.8595625,-0.3609960047372879
1.859625,-0.360996013537242
1.8596875,-0.3610014647318749
1.85975,-0.3610103423092386
1.8598125,-0.3610131434407218
1.859875,-0.3610134841415294
1.8599375,-0.3610192670509371
1.86,-0.36102588753023795
1.8600625,-0.3610265803590452
1.860125,-0.3610289188912774
1.8601875,-0.3610355470501232
1.86025,-0.36103794516537535
1.8603125,-0.36103819102769336
1.8603750000000001,-0.36104195539971373
1.8604375,-0.3610457082278356
1.8605,-0.3610460937740101
1.8605625000000001,-0.3610474670373951
1.860625,-0.36105220617617795
1.8606875,-0.3610544012604086
1.8607500000000001,-0.36105460751557084
1.8608125,-0.36105866634644185
1.860875,-0.36106251790564414
1.8609375000000001,-0.3610627520979825
1.861,-0.361064407233434
1.8610625,-0.36106929667534143
1.8611250000000001,-0.3610719503116715
1.8611875,-0.3610720114091198
1.86125,-0.361076558076277
1.8613125000000001,-0.3610826825630207
1.861375,-0.3610835514367692
1.8614375,-0.36108514584613755
1.8615,-0.36109151597086864
1.8615625,-0.3610960372934185
1.861625,-0.3610961769806632
1.8616875,-0.3610991296926084
1.86175,-0.3611067674513624
1.8618125,-0.3611102540794312
1.861875,-0.36111040511935094
1.8619375,-0.36111551433856914
1.862,-0.36112147781138276
1.8620625,-0.36112261449067296
1.862125,-0.36112328764585094
1.8621875,-0.361127859802854
1.86225,-0.36113234324841625
1.8623125,-0.36113276473711287
1.8623750000000001,-0.36113443141338564
1.8624375,-0.3611392815026492
1.8625,-0.3611414196454573
1.8625625000000001,-0.3611414376051481
1.862625,-0.36114330613180345
1.8626875,-0.3611458923291924
1.8627500000000001,-0.3611466667718876
1.8628125,-0.3611468189726949
1.862875,-0.36114865911421984
1.8629375000000001,-0.3611501246476464
1.863,-0.36115013135482826
1.8630625,-0.3611510141774918
1.8631250000000001,-0.3611520214213846
1.8631875,-0.36115210486985205
1.86325,-0.36115235817751135
1.8633125000000001,-0.3611531643901434
1.863375,-0.3611536274609872
1.8634375,-0.36115364424336793
1.8635,-0.36115463363455336
1.8635625,-0.36115582494011766
1.863625,-0.3611558754957068
1.8636875,-0.3611565858061234
1.86375,-0.36115812803039904
1.8638125,-0.3611587438262695
1.863875,-0.36115877114506373
1.8639375,-0.36115998203456146
1.864,-0.361162025457501
1.8640625,-0.36116258421499736
1.864125,-0.3611629145773745
1.8641875,-0.36116517640159373
1.86425,-0.36116697637416684
1.8643125,-0.36116709468931774
1.8643750000000001,-0.3611676804802902
1.8644375,-0.361169728166209
1.8645,-0.3611714413127224
1.8645625000000001,-0.36117155556597236
1.864625,-0.3611724133889319
1.8646875,-0.3611748486169194
1.8647500000000001,-0.36117615981990087
1.8648125,-0.3611761789970134
1.864875,-0.36117677164720813
1.8649375000000001,-0.3611782480258932
1.865,-0.3611793190202579
1.8650625,-0.3611793689087239
1.8651250000000001,-0.3611799388545559
1.8651875,-0.36118126030949527
1.86525,-0.36118177543366353
1.8653125,-0.361181776234097
1.865375,-0.3611820797778773
1.8654375,-0.3611826363140353
1.8655,-0.36118303680787633
1.8655625,-0.361183062193367
1.865625,-0.3611832486655301
1.8656875,-0.36118365104632255
1.86575,-0.36118376130881213
1.8658125,-0.36118376238196964
1.865875,-0.3611837845546436
1.8659375,-0.36118381919944753
1.866,-0.3611838942672544
1.8660625,-0.36118394088530376
1.866125,-0.3611839420582381
1.8661875,-0.36118397189378953
1.86625,-0.36118397961209814
1.8663125,-0.36118398631933235
1.8663750000000001,-0.36118406552234616
1.8664375,-0.36118419111725203
1.8665,-0.3611842001991805
1.8665625000000001,-0.36118424811211725
1.866625,-0.36118435738793814
1.8666875,-0.3611844777611866
1.8667500000000001,-0.3611845930236362
1.8668125,-0.3611846018239725
1.866875,-0.361184751711281
1.8669375000000001,-0.3611851868479144
1.867,-0.36118536694552283
1.8670625,-0.3611853701472581
1.8671250000000001,-0.36118555151093445
1.8671875,-0.3611859520050443
1.86725,-0.36118637349894367
1.8673125,-0.3611864485667947
1.867375,-0.3611866274028297
1.8674375,-0.3611874633044071
1.8675,-0.3611881122570525
1.8675625,-0.3611881809391971
1.867625,-0.3611883097204387
1.8676875,-0.3611890815521018
1.86775,-0.36119019298993776
1.8678125,-0.361190508128416
1.867875,-0.361190718467604
1.8679375,-0.36119230540419933
1.868,-0.36119382920453824
1.8680625,-0.3611940885456131
1.868125,-0.36119425258831817
1.8681875000000001,-0.36119549316147886
1.86825,-0.36119712924570235
1.8683125,-0.3611975526763664
1.8683750000000001,-0.361197775488065
1.8684375,-0.36119931033900604
1.8685,-0.36120049192520143
1.8685625000000001,-0.36120057537460015
1.868625,-0.36120085796421764
1.8686875,-0.3612018802195477
1.8687500000000001,-0.36120284899439237
1.8688125,-0.36120297458984146
1.868875,-0.36120331011046125
1.8689375000000001,-0.36120452757552024
1.869,-0.361205162215966
1.8690625,-0.36120516253525403
1.8691250000000001,-0.3612054963332172
1.8691875,-0.36120599871534204
1.86925,-0.3612061969422853
1.8693125,-0.36120619868063164
1.869375,-0.3612064009053383
1.8694375,-0.36120657974219483
1.8695,-0.3612065797444124
1.8695625,-0.3612066909986076
1.869625,-0.361206746350764
1.8696875,-0.36120675690723003
1.86975,-0.3612068701569817
1.8698125,-0.3612069936505663
1.869875,-0.36120701201185607
1.8699375,-0.36120710886483354
1.87,-0.3612076049345496
1.8700625,-0.3612079101231397
1.870125,-0.3612079464510512
1.8701875000000001,-0.361208779636129
1.87025,-0.3612097660798056
1.8703125,-0.3612099399146151
1.8703750000000001,-0.36121012001325
1.8704375,-0.36121139062402113
1.8705,-0.36121301910452036
1.8705625000000001,-0.36121336156157563
1.870625,-0.36121376583650006
1.8706875,-0.36121602768720296
1.8707500000000001,-0.36121785978713594
1.8708125,-0.3612179750504715
1.870875,-0.36121872351943773
1.8709375000000001,-0.3612213433957583
1.871,-0.3612235253482269
1.8710625,-0.3612236639287113
1.8711250000000001,-0.36122482617790874
1.8711875,-0.36122822998519466
1.87125,-0.3612301559770312
1.8713125,-0.3612301731477336
1.871375,-0.36123129088432504
1.8714375,-0.36123372614532717
1.8715,-0.36123503736608487
1.8715625,-0.36123503774080734
1.871625,-0.3612365213854183
1.8716875,-0.3612388828577567
1.87175,-0.361239408731558
1.8718125,-0.3612396575675891
1.871875,-0.3612411557592442
1.8719375,-0.3612423798158512
1.872,-0.361242516188509
1.8720625,-0.3612428003662233
1.872125,-0.3612438868421613
1.8721875000000001,-0.3612444590470181
1.87225,-0.3612444672975857
1.8723125,-0.3612450040257402
1.8723750000000001,-0.3612454391684105
1.8724375,-0.3612454468868279
1.8725,-0.3612456464437341
1.8725625000000001,-0.36124601554421176
1.872625,-0.36124610159537723
1.8726875,-0.3612462336045064
1.8727500000000001,-0.36124698982780534
1.8728125,-0.36124741909704694
1.872875,-0.3612474751526066
1.8729375000000001,-0.3612485834679061
1.873,-0.36124980094565673
1.8730625,-0.3612499496844363
1.873125,-0.36125032972101045
1.8731875,-0.3612521337266724
1.87325,-0.3612538004487556
1.8733125,-0.3612538936309226
1.873375,-0.3612549832160783
1.8734375,-0.3612579822734629
1.8735,-0.3612594804714395
1.8735625,-0.36125948438276756
1.873625,-0.36126110149986446
1.8736875,-0.3612641419630578
1.87375,-0.3612655681449564
1.8738125,-0.3612655969611066
1.873875,-0.36126788579242874
1.8739375,-0.3612712786533339
1.874,-0.3612721587045934
1.8740625,-0.3612723569345565
1.874125,-0.36127432867805653
1.8741875000000001,-0.3612767039205223
1.87425,-0.36127745756151974
1.8743125,-0.3612775708131146
1.8743750000000001,-0.36127953003336183
1.8744375,-0.36128185960193215
1.8745,-0.3612822197142643
1.8745625000000001,-0.3612825870107364
1.874625,-0.3612841329804622
1.8746875,-0.3612852984587378
1.8747500000000001,-0.3612854293892243
1.8748125,-0.36128570568717605
1.874875,-0.36128687438320495
1.8749375000000001,-0.36128762544278914
1.875,-0.3612876266157516
1.8750625,-0.36128809580078236
1.875125,-0.361288654574499
1.8751875,-0.3612887371674882
1.87525,-0.3612887925206903
1.8753125,-0.36128906569686786
1.875375,-0.36128925346184637
1.8754375,-0.36128925443968507
1.8755,-0.36128954340322017
1.8755625,-0.36128986696364296
1.875625,-0.3612898685800708
1.8756875,-0.3612901787301559
1.87575,-0.361290704610168
1.8758125,-0.3612908568160233
1.875875,-0.3612909201449599
1.8759375,-0.36129173442554313
1.8760000000000001,-0.3612929128018103
